,term,controversy,tfidf,logodds
390,holden,,5.542975001250878e-05,
391,grinning,,7.65957327744909e-06,
392,mp,,0.0001077331170657008,
393,chose,0.3087752869982499,0.00033445789081673475,0.03729641574470711
394,shredded,,1.6856632906359085e-05,
395,yoo,,4.787456781072185e-05,
396,gloved,,1.284239944103032e-05,
397,deland,,1.1406268228557706e-05,
398,capsule,,3.722831585203342e-05,
399,repaying,,5.623969703952725e-06,
400,trail,,0.0001889679383865859,0.8287516519554818
401,strangling,,9.218898928256938e-06,
402,confessions,,2.2980259260360884e-05,
403,balmy,,5.64476513399169e-06,
404,performers,,0.00010202099576495197,0.2964146594351779
405,gizaw,,8.747681947237442e-06,
406,waikiki,,7.2381306838957905e-06,
407,signers,,1.415389729269793e-05,
408,puzzles,,3.0580082300098684e-05,
409,specialties,,6.802758346679376e-06,
410,machining,,4.385381691132408e-06,
411,89yearold,,1.2088666268285714e-05,
412,singleoccupancy,,7.367922536795509e-06,
413,imploring,,3.5994463244304036e-05,
414,structural,,0.00010091574149255074,0.5133276609987516
415,ihme,,0.0002069348705662565,1.9880906701062504
416,inheritance,,4.5910434037130956e-05,
417,continental,,3.0236932454752914e-05,
418,jackman,,3.1171893720492316e-05,
419,walkout,,3.344811236470551e-05,
420,treasurer,,2.9654786011335382e-05,
421,vernon,,4.590426052697234e-05,
422,gallups,,6.76489118048296e-06,
423,cincinnati,,0.0001614089962488334,0.5351348439838863
424,tumor,,3.7885534298242945e-05,
425,villains,,8.021276654257788e-06,
426,hpd,,4.720036204437052e-06,
427,defect,,8.314582390072768e-06,
428,durability,,6.8120488968350174e-06,
429,tweets,0.25943927076876744,0.0005895994572230469,0.19495246082799494
430,scooter,,2.3715605796143283e-05,
431,seychelles,,1.26676405269199e-05,
432,stubbornly,,8.869493737592812e-06,
433,pizza,,0.0003009502446107403,1.4461205236283483
434,phnom,,8.655648650995283e-06,
435,wished,,0.00015664580828079707,0.1887839952428123
436,abernathy,,1.5986581846935984e-05,
437,viii,,1.2884976331400714e-05,
438,penetrated,,3.0068022609365217e-05,
439,chills,,9.10079168373849e-05,0.6115078227684606
440,12bathroom,,5.572427085836637e-06,
441,imposition,,2.4626331659051504e-05,
442,station,0.3239019278685729,0.0007795122955422051,0.4547963220795285
443,ftc,,3.720961195356235e-05,
444,appreciate,0.2550573686757587,0.00041304920214995874,0.007521787134637707
445,rankins,,3.0816195667416924e-06,
446,receiver,,0.00011023735894800977,
447,willy,,5.2076324408297454e-05,
448,sixfoot,,2.552322764092259e-05,
449,share,0.3621118159985396,0.0011247377361012392,0.14444105319603473
450,akbar,,2.485860898889017e-05,
451,santiago,,7.451124558728883e-05,0.2674271225619255
452,federalist,,6.127405608429579e-05,
453,grey,,6.521760344256886e-05,
454,heb,,5.746987403648168e-05,
455,teenaged,,4.340894529215865e-06,
456,emmas,,1.4853220368532633e-05,
457,spaceflight,,1.6550968163045843e-05,
458,unanimous,,0.0001627807234592266,0.4719559423623549
459,51plus,,5.572427085836637e-06,
460,waitstaff,,5.4212798479219856e-06,
461,distortion,,8.833553656130031e-06,
462,cummings,,0.00013137068417439754,0.11486500541980509
463,cower,,1.0727239757193182e-05,
464,envoys,,4.416236488793929e-06,
465,obstacle,,6.68902911773172e-05,0.1887839952428123
466,500bed,,1.0555808588189982e-05,
467,ambient,,6.882558949272487e-06,
468,31yearold,,3.302533635731383e-05,
469,inflame,,7.739482922511457e-06,
470,majorities,,3.309914071803321e-05,
471,doubtfire,,3.604447007632183e-06,
472,voss,,2.9173007844097605e-06,
473,drawnout,,3.0429538738645677e-05,
474,pornhub,,2.2978169854142537e-05,
475,antibodies,0.2931013937838081,0.0004045323718013773,0.7158447968834998
476,highschool,,1.1440222435994671e-05,
477,zone,,0.0002249595296508917,0.15531216648905993
478,disregarding,,2.972513734433201e-05,
479,nelson,,0.00015477128633399506,0.07632375517042937
480,nur,,6.411105966118259e-06,
481,coglianese,,5.472622094899663e-06,
482,game,0.25685642054197716,0.0010407399004819951,0.4728569994325029
483,sfgatecom,,1.2084228097276693e-05,
484,rue,,1.3862025080125907e-05,
485,gilead,,0.00021688621251946685,0.8040075844781713
486,properties,,0.00013403003393897613,0.6085623125387037
487,islamabad,,9.615808454626651e-06,
488,incorporating,,1.697221326747611e-05,
489,underpins,,9.185881588370377e-06,
490,raking,,9.570889443107148e-06,
491,cottons,,4.249572666099093e-05,
492,sikh,,2.361884709206526e-05,
493,spotify,,3.549689554911547e-05,
494,firefighter,,0.00011733961676534464,
495,1700s,,8.591869403576832e-06,
496,fighters,,0.00010887286043116495,0.3809841641566281
497,bureaucracies,,2.1606224404068494e-05,
498,collaboration,,0.00014275970026545747,0.1890931563465228
499,communist,0.21259333528656088,0.0016761463791009584,1.681576389331935
500,dallasfort,,2.3423565028984754e-05,
501,utilization,,1.5007094967819765e-05,
502,five0,,6.347027776899111e-06,
503,ordeal,,0.00011897971872786158,0.3894948538245367
504,reconnected,,7.2531639090424615e-06,
505,counseled,,1.4803567575014916e-05,
506,rey,,1.2241756981852925e-05,
507,andrea,,0.0001444149480848372,0.3693214302432654
508,nonno,,4.868205565550244e-06,
509,trill,,4.241961871941828e-06,
510,wins,,0.00025562985463847365,0.6846665779548503
511,deepens,,9.764801096255504e-06,
512,derail,,2.5795627417371553e-05,
513,rocky,,6.457829213841145e-05,0.3708317926926102
514,kaufmann,,1.351703802656331e-05,
515,outright,,0.00014172395712489178,0.33463587225537567
516,banning,0.21054905991320652,0.0003439696995819175,0.747841903107978
517,necklaces,,4.112089899148515e-06,
518,defrauded,,6.0526567365973194e-06,
519,transgenderism,,6.647959816938376e-06,
520,contracted,0.20494756326116798,0.0008111026255076426,0.36154332517529997
521,fairfield,,1.3113016075783093e-05,
522,straws,,1.5853825824359643e-05,
523,renee,,2.3006683659578164e-05,
524,unbeknownst,,7.5371826890845015e-06,
525,guzmán,,1.163858940755977e-05,
526,pristine,,9.573046702305893e-06,
527,clock,,0.00019685705631581187,0.2891766149035053
528,tulsa,,6.339699677100184e-05,
529,janis,,7.161990734772589e-06,
530,supadmo,,5.832202015593157e-06,
531,findings,0.2012588318802893,0.00041644355493487774,0.3219264145130272
532,belts,,2.8062983674383976e-05,
533,formed,,0.0002034999417698439,0.039079743372688866
534,twilight,,1.4195199684457323e-05,
535,herrera,,1.0498908594493312e-05,
536,policeenforced,,6.527810529047706e-06,
537,dk,,1.6534453466658352e-05,
538,jamila,,4.201615118518118e-06,
539,14hour,,1.0561288159925139e-05,
540,socialized,,4.731484633515652e-05,
541,negatives,,2.6569820560890207e-05,
542,corornavirus,,6.390902879406279e-06,
543,planned,0.3120741153982554,0.0011195770815757389,0.2597372190634674
544,attitudes,,6.342310535363847e-05,1.8606921757504251
545,reserve,0.21309696225180877,0.0003630619475483141,0.003918530570161805
546,holding,0.2068018709477711,0.0009001738380974601,0.03311654783180024
547,periods,,0.00014815688811748223,0.10373031560567668
548,oral,,0.0001518806529127332,0.6837041139729496
549,capita,,0.00012500506861539215,0.6435201523577598
550,codogno,,3.0470488171101543e-05,
551,smartphones,,6.531840256790959e-05,0.12010028485957137
552,parishioner,,2.0672110464140962e-05,
553,gunshots,,2.4590441193590535e-05,
554,abandon,,0.00010246412984517605,0.49182145577778796
555,electability,,2.106514045947546e-05,
556,engineering,,0.00014734837065851332,0.18381298252079223
557,observation,,0.0001291055636742115,0.6604697106715328
558,implement,0.2555181666870625,0.00039493978418949553,0.4800528721138793
559,blossoms,,1.340378960120519e-05,
560,outsidethebox,,2.9850900923662204e-05,
561,racially,,3.7840470063131164e-05,
562,arc,,2.3702466887771416e-05,
563,brushing,,1.788293195773335e-05,
564,radios,,9.951053451042565e-05,0.9849428941388286
565,replaces,,1.572193202717172e-05,
566,nicholasville,,6.091532432852689e-06,
567,secretarys,,2.2668715803178257e-05,
568,jenni,,8.876704544595016e-06,
569,hassans,,9.848572463990197e-06,
570,gibbs,,3.5887291001090355e-05,
571,diagnostic,,0.0001342008149193281,0.07577423833908667
572,heck,,7.704459069778023e-05,
573,flatter,,1.7209431106136074e-05,
574,krasnoyarsk,,1.5081468176297833e-05,
575,arch,,1.227303002780248e-05,
576,majors,,4.0274431366046786e-05,
577,scrutiny,,0.0002553595463732632,0.2339307462001316
578,byron,,8.794232515441947e-05,
579,mid50s,,1.1944111014236006e-05,
580,sniffed,,1.9809718190285373e-05,
581,honey,,6.505900354572116e-05,
582,honeymooners,,6.692526090252642e-06,
583,1000s,,6.170511778073126e-06,
584,ablaze,,3.00501826812905e-05,
585,manhunt,,1.7458826108672004e-05,
586,odious,,1.2618455959256888e-05,
587,waitresses,,4.258523641346139e-06,
588,inspiration,,0.00013459953002496001,1.2581349876935128
589,earners,,2.280316469080724e-05,
590,thirsty,,1.9251469836801628e-05,
591,salutes,,1.9722765050824292e-05,
592,grace,,0.000272381774252923,0.7024043762402594
593,harvardeducated,,8.425435605933814e-06,
594,noymer,,9.863644416292353e-06,
595,proposes,,5.516339539989797e-05,
596,mechanisms,,5.6583796779116274e-05,0.5730468957003739
597,cairo,,1.659579631775048e-05,
598,resentment,,3.654463094018201e-05,
599,structures,,0.00010048503463113654,0.008732586983396852
600,shortfall,,8.950843331488241e-05,0.2998929238115028
601,richwood,,2.0566097111310475e-06,
602,acc,,2.2211760164196924e-05,
603,mccartneys,,6.9290152418328136e-06,
604,casepatients,,3.4735405301627414e-06,
605,remedying,,2.918458811257819e-06,
606,sanderss,,4.6537809848560776e-05,
607,hawleys,,6.882801777270076e-05,1.4332481609234855
608,timesdispatch,,1.3479710519672753e-05,
609,tempering,,3.6732110521436895e-06,
610,forsaken,,1.7204434379880718e-05,
611,zimbabwe,,0.000147753284990376,1.3209189759495659
612,renewed,,0.00013614461702361367,0.2517724326766219
613,helps,0.23778448111385334,0.0004146163057181264,0.6194972128019395
614,coughing,0.22662796978745206,0.0003196055178030539,0.08612892759243392
615,hosting,,0.00023173148979606674,0.615177551657423
616,bicycles,,2.5874750533958618e-05,
617,fabrice,,7.2346004410141314e-06,
618,moderators,,4.51239098485166e-05,
619,sexuality,,2.5868460204970727e-05,
620,kiwis,,2.4342885547516377e-05,
621,subscribers,,8.365974969207848e-05,
622,underhanded,,5.961334960793459e-06,
623,developer,,0.00010507191228058081,0.013985336876259859
624,advisories,,9.694676256237784e-05,
625,modest,,8.119933294732678e-05,0.49738733285523323
